score,max_tile,moves
361152,16384,13596
342884,16384,13015
339564,16384,12874
171584,8192,7099
146624,8192,5952
168684,8192,7050
173060,8192,7223
166444,8192,6896
343464,16384,13034
173332,8192,7232
354024,16384,13496
279128,16384,10645
245432,16384,9263
225512,16384,8377
176532,8192,7393
341244,16384,12926
362152,16384,13655
278624,16384,10563
184320,8192,7746
21756,1024,1278
172548,8192,7208
165196,8192,6910
177280,8192,7468
335516,16384,12645
80772,4096,3760
288604,16384,11036
277524,16384,10501
178308,8192,7493
80060,4096,3684
80568,4096,3758
341012,16384,12907
80368,4096,3707
278512,16384,10551
288652,16384,11046
367212,16384,13964
288676,16384,11048
173396,8192,7220
77624,4096,3581
176812,8192,7401
339040,16384,12822
177356,8192,7479
366208,16384,13903
177024,8192,7418
259700,16384,9672
336696,16384,12665
82296,4096,3798
80816,4096,3744
173404,8192,7249
176360,8192,7349
166548,8192,6881
166404,8192,6888
362528,16384,13709
287644,16384,11052
246528,16384,9332
304216,16384,11738
363152,16384,13703
343128,16384,13089
290404,16384,11195
173412,8192,7239
344440,16384,13102
366316,16384,13902
80236,4096,3713
339676,16384,12885
342440,16384,13016
333560,16384,12552
259600,16384,9668
361096,16384,13600
149872,8192,6173
129100,8192,5395
78736,4096,3620
173388,8192,7250
376396,16384,14301
80568,4096,3708
123880,8192,5135
166276,8192,6875
290608,16384,11205
375376,16384,14207
36436,2048,1902
176376,8192,7424
323124,16384,12172
291124,16384,11210
171472,8192,7105
170820,8192,7053
167792,8192,6929
175780,8192,7385
168300,8192,7004
386964,16384,14866
157408,8192,6587
156536,8192,6457
387108,16384,14888
277828,16384,10524
89372,4096,4183
261452,16384,9812
176472,8192,7381
281264,16384,10673
354680,16384,13518
80752,4096,3754
285948,16384,10922
165280,8192,6828
86992,4096,4032
70532,4096,3233
281192,16384,10681
77408,4096,3597
361464,16384,13689
35828,2048,1834
177160,8192,7485
169452,8192,7113
246316,16384,9359
351592,16384,13085
242764,16384,9170
156544,8192,6474
257648,16384,9577
283292,16384,10853
174744,8192,7281
37736,2048,1963
365372,16384,13873
240256,16384,9004
157528,8192,6565
173224,8192,7192
73176,4096,3378
132220,8192,5537
285756,16384,10909
285212,16384,10935
246524,16384,9384
289964,16384,11173
89620,4096,4200
365232,16384,13804
171620,8192,7113
286420,16384,10931
131196,8192,5470
176316,8192,7383
176580,8192,7387
374052,16384,14196
373696,16384,14125
366164,16384,13862
171652,8192,7119
337656,16384,12733
377928,16384,14389
173232,8192,7207
278452,16384,10535
166152,8192,6976
132816,8192,5571
268404,16384,10156
345992,16384,13201
168120,8192,7001
176244,8192,7356
165340,8192,6761
176776,8192,7425
168376,8192,7010
281396,16384,10689
177108,8192,7429
174796,8192,7295
284936,16384,10850
279800,16384,10600
288692,16384,11073
37904,2048,1970
83280,4096,3856
109792,8192,4519
287876,16384,10977
177348,8192,7466
80720,4096,3746
156660,8192,6491
174452,8192,7246
362204,16384,13923
291204,16384,11231
364864,16384,13824
254824,16384,9358
312160,16384,11536
290988,16384,11182
185636,8192,7724
338528,16384,12759
173304,8192,7229
277048,16384,10461
283580,16384,10803
148176,8192,6063
318596,16384,11808
174460,8192,7243
271976,16384,10329
268600,16384,10125
361428,16384,13621
155532,8192,6423
288756,16384,11065
165716,8192,6817
361008,16384,13825
150164,8192,6191
8932,512,614
175468,8192,7366
266352,16384,9998
360480,16384,13513
175268,8192,7267
334400,16384,12606
358240,16384,13505
177236,8192,7444
177176,8192,7460
239828,16384,8933
175144,8192,7322
268808,16384,10141
276908,16384,10466
128820,8192,5325
60144,4096,2764
364324,16384,13749
325132,16384,12210
278840,16384,10685
338964,16384,12804
372384,16384,14099
288336,16384,11018
333652,16384,12545
285524,16384,10869
380824,16384,14502
62512,4096,2923
362840,16384,13734
177100,8192,7410
287900,16384,10998
166392,8192,6858
140084,8192,5923
177336,8192,7464
270124,16384,10235
243352,16384,9168
338280,16384,12741
172764,8192,7205
80240,4096,3752
269768,16384,10209
339116,16384,12826
277292,16384,10471
79900,4096,3666
180524,8192,7558
177204,8192,7437
342056,16384,12981
246220,16384,9342
153460,8192,6331
366984,16384,13920
177172,8192,7433
153508,8192,6343
250256,16384,9571
80092,4096,3683
333248,16384,12543
172948,8192,7189
157856,8192,6572
173152,8192,7197
373052,16384,14075
173680,8192,7254
352792,16384,13205
80428,4096,3743
333624,16384,12542
290460,16384,11169
178028,8192,7499
164444,8192,6774
173300,8192,7216
80644,4096,3759
29292,2048,1567
165088,8192,6789
178080,8192,7525
175456,8192,7329
9204,512,621
290176,16384,11156
167744,8192,6975
171704,8192,7121
156944,8192,6515
288076,16384,11023
270356,16384,10258
291800,16384,11224
143464,8192,5779
217316,16384,7927
177284,8192,7456
174864,8192,7272
104732,8192,4290
168108,8192,6951
177552,8192,7474
231784,16384,8745
166988,8192,6884
322200,16384,12071
343796,16384,13068
177304,8192,7462
343316,16384,13075
330292,16384,12439
173380,8192,7212
176732,8192,7415
372512,16384,14073
57900,4096,2678
265576,16384,9942
151464,8192,6182
338904,16384,12785
266340,16384,9993
338068,16384,12721
155360,8192,6408
148320,8192,6071
176544,8192,7394
361000,16384,13593
336412,16384,12605
355912,16384,13345
290584,16384,11205
166168,8192,6822
172568,8192,7170
111748,8192,4598
112932,8192,4658
157148,8192,6515
34076,2048,1781
156908,8192,6507
357192,16384,13392
290316,16384,11191
371800,16384,14049
175656,8192,7351
383184,16384,14643
172912,8192,7175
309364,16384,11996
174800,8192,7268
367176,16384,13969
139840,8192,5887
244372,16384,9222
289496,16384,11081
290632,16384,11212
158880,8192,6629
176496,8192,7383
152712,8192,6486
60476,4096,2822
172920,8192,7165
37972,2048,1988
288884,16384,11051
152440,8192,6317
133684,8192,5645
281072,16384,10698
177400,8192,7464
128660,8192,5328
58484,4096,2680
156360,8192,6433
384104,16384,14698
176432,8192,7371
154904,8192,6406
79148,4096,3639
320556,16384,11954
176756,8192,7437
337224,16384,12702
281144,16384,10637
341228,16384,12922
287488,16384,10946
168220,8192,6979
56404,4096,2572
175496,8192,7334
270116,16384,10184
176772,8192,7436
233452,16384,8664
371848,16384,14029
289944,16384,11111
121528,8192,4974
364596,16384,13801
175356,8192,7312
380992,16384,14538
305848,16384,11838
290372,16384,11163
358484,16384,13540
168424,8192,7017
128164,8192,5373
327776,16384,12391
288628,16384,11036
172592,8192,7180
339468,16384,12841
175452,8192,7320
365076,16384,13892
278996,16384,10565
267964,16384,10078
177248,8192,7442
322436,16384,12038
79720,4096,3674
283732,16384,10867
266464,16384,10033
176032,8192,7384
290520,16384,11184
175100,8192,7305
364568,16384,13862
342640,16384,12991
179064,8192,7580
378844,16384,14451
170836,8192,7075
382400,16384,14580
173144,8192,7191
323716,16384,12150
283060,16384,10795
290704,16384,11198
362348,16384,13664
129084,8192,5391
275176,16384,10453
79012,4096,3651
284220,16384,10830
245340,16384,9243
173288,8192,7226
156716,8192,6455
238868,16384,8981
362560,16384,13697
338144,16384,12713
187560,8192,7616
176896,8192,7429
356972,16384,13398
245876,16384,9300
155556,8192,6436
141952,4096,6288
175428,8192,7392
261148,16384,9730
340616,16384,12892
177212,8192,7443
266632,16384,10034
374068,16384,14145
155232,8192,6390
285668,16384,11000
176504,8192,7394
176608,8192,7398
290096,16384,11126
124984,8192,5211
276580,16384,10388
333608,16384,12596
271548,16384,10350
343320,16384,13075
244912,16384,9243
80324,4096,3710
366588,16384,13933
129068,8192,5388
366904,16384,13934
241660,16384,9040
176992,8192,7447
342920,16384,13036
353932,16384,13309
385036,16384,14765
290388,16384,11157
290504,16384,11184
173084,8192,7182
174780,8192,7273
264248,16384,9864
289224,16384,11058
80628,4096,3767
374048,16384,14200
377020,16384,14317
166556,8192,6865
143484,8192,5766
332588,16384,12410
367732,16384,14024
111292,8192,4561
80040,4096,3704
79460,4096,3653
320716,16384,11947
37884,2048,1982
177024,8192,7423
331868,16384,12565
57440,4096,2659
148076,8192,6040
121132,8192,4954
362388,16384,13669
233376,16384,8654
116220,8192,4762
308584,16384,11318
33820,2048,1740
163836,8192,6703
277580,16384,10493
290300,16384,11166
73816,4096,3319
362824,16384,13689
267532,16384,10110
288300,16384,11015
339620,16384,12891
332376,16384,12501
279316,16384,10709
110644,8192,4509
165792,8192,6873
176564,8192,7388
80260,4096,3702
80136,4096,3729
122848,8192,5059
148156,8192,6059
300604,16384,11598
60940,4096,2856
290264,16384,11126
318624,16384,11860
125828,8192,5268
175496,8192,7356
289820,16384,11143
177260,8192,7444
173256,8192,7228
177184,8192,7430
157456,8192,6547
384556,16384,14710
174852,8192,7297
283308,16384,10857
28028,2048,1452
281184,16384,10676
281036,16384,10801
153628,8192,6355
133532,8192,5609
375756,16384,14259
344056,16384,13117
134788,8192,5662
332332,16384,12465
28988,2048,1530
290440,16384,11169
177068,8192,7450
286272,16384,10908
279092,16384,10573
132360,8192,5569
375632,16384,14277
171848,8192,7153
15704,1024,904
270260,16384,10227
279456,16384,10723
341004,16384,12882
290400,16384,11159
382836,16384,14635
337248,16384,12708
275024,16384,10420
287896,16384,11002
80440,4096,3725
321304,16384,12029
69456,4096,3191
287480,16384,10932
173444,8192,7248
265768,16384,9973
132920,8192,5576
79992,4096,3680
171864,8192,7186
71704,4096,3281
167988,8192,6982
218028,16384,7975
76440,4096,3520
171176,8192,7083
152880,8192,6295
382608,16384,14623
37200,2048,1930
176240,8192,7384
304188,16384,11705
151928,8192,6218
290356,16384,11147
366972,16384,13982
171804,8192,7142
176668,8192,7413
288104,16384,11028
286020,16384,10940
177400,8192,7489
366284,16384,13895
132900,8192,5582
175724,8192,7354
289728,16384,11147
172152,8192,7116
80216,4096,3714
175128,8192,7370
381692,16384,14592
76448,4096,3496
285812,16384,10888
176676,8192,7427
19772,1024,1146
290448,16384,11188
164488,8192,6796
141908,8192,6036
284016,16384,10782
356632,16384,13586
60340,4096,2791
165016,8192,6821
164528,8192,6879
362496,16384,13696
347556,16384,13098
358092,16384,13623
342912,16384,13036
247048,8192,10051
357504,16384,13707
20052,1024,1174
152992,8192,6265
339644,16384,12845
365220,16384,13845
320608,16384,11987
330120,16384,12370
163500,8192,6694
173388,8192,7234
76748,4096,3522
376364,16384,14265
175568,8192,7347
164432,8192,6799
172468,8192,7160
57940,4096,2630
279324,16384,10693
165160,8192,6809
379964,16384,14557
288904,16384,11090
128880,8192,5327
156740,8192,6465
52028,4096,2382
269508,16384,10162
58688,4096,2688
62148,4096,2924
176652,8192,7426
333696,16384,12587
31868,2048,1606
154952,8192,6381
133224,8192,5645
244656,16384,9228
175040,8192,7311
364948,16384,13771
290832,16384,11223
277676,16384,10474
87540,4096,4071
176508,8192,7391
361992,16384,13601
318972,16384,11892
289364,16384,11092
357324,16384,13422
150588,8192,6080
19568,1024,1117
177340,8192,7465
246072,16384,9290
127348,8192,5256
380908,16384,14514
290452,16384,11171
226816,16384,8450
270624,16384,10264
163616,8192,6740
155096,8192,6402
174708,8192,7304
362276,16384,13672
124024,8192,5146
297688,16384,11445
380520,16384,14470
76344,4096,3481
245768,16384,9272
69288,4096,3162
281336,16384,10690
317628,16384,11787
176600,8192,7413
342924,16384,13057
19768,1024,1146
139392,8192,5861
178704,8192,7539
80032,4096,3677
366960,16384,13966
244400,16384,9180
37664,2048,1949
364732,16384,13801
289872,16384,11107
262756,16384,9853
175340,8192,7351
342856,16384,13056
122220,8192,5018
382336,16384,14571
352152,16384,13346
171920,8192,7188
367752,16384,14000
378480,16384,14447
342660,16384,13013
123240,8192,5079
272580,16384,10364
19920,1024,1157
245508,16384,9259
259540,16384,9712
361512,16384,13669
88808,4096,4152
172296,8192,7132
177104,8192,7437
244144,16384,9181
80372,4096,3709
228348,8192,9199
301372,16384,11597
322920,16384,12121
168192,8192,6958
280272,16384,10666
358000,16384,13464
38000,2048,1994
363092,16384,13718
361584,16384,13660
318624,16384,11853
324892,16384,12197
272264,16384,10322
251084,16384,9533
177184,8192,7427
289976,16384,11097
365488,16384,13850
331392,16384,12553
112800,8192,4648
318680,16384,11875
175384,8192,7333
333448,16384,12481
365252,16384,13840
177308,8192,7458
331716,16384,12527
289880,16384,11093
336348,16384,12627
290340,16384,11143
168088,8192,6950
366572,16384,13925
171176,8192,7100
325436,16384,12542
243572,16384,9100
155612,8192,6405
289320,16384,11096
268664,16384,10140
240040,16384,8918
342612,16384,13033
250996,16384,9581
168008,8192,6952
128036,8192,5296
127132,8192,5288
164108,8192,6765
337860,16384,12811
186160,8192,7753
120092,8192,4911
289964,16384,11110
325524,16384,12118
166652,8192,6910
321952,16384,12072
381852,16384,14614
358856,16384,13506
79880,4096,3696
38504,2048,1993
233156,16384,8625
177068,8192,7402
381660,16384,14583
375700,16384,14245
37836,2048,1971
277400,16384,10471
333908,16384,12596
33864,2048,1751
236948,16384,8822
154548,8192,6365
165552,8192,6938
157220,8192,6536
166912,8192,6958
289480,16384,11101
364392,16384,13748
88816,4096,4143
364908,16384,13775
284536,16384,10803
367004,16384,13926
268708,16384,10148
123488,8192,5079
270284,16384,10232
233564,16384,8706
331700,16384,12418
296632,16384,11310
85464,4096,4020
157288,8192,6552
322228,16384,12059
272524,16384,10350
305696,16384,11799
174876,8192,7287
337328,16384,12710
363116,16384,13740
373716,16384,14200
8460,512,586
288072,16384,11013
380416,16384,14440
176888,8192,7426
290248,16384,11170
80268,4096,3688
69800,4096,3162
164732,8192,6893
340552,16384,12869
380716,16384,14474
286336,16384,10913
152280,8192,6484
315756,16384,11786
342316,16384,12997
284856,16384,10936
342468,16384,13024
19056,1024,1111
174748,8192,7270
81108,4096,3765
132228,8192,5569
167872,8192,6939
364328,16384,13829
177420,8192,7441
36680,2048,1932
343012,16384,13047
199392,8192,8200
251456,16384,9594
290392,16384,11172
321240,16384,12017
382068,16384,14541
175248,8192,7316
365284,16384,13833
352812,16384,13189
177320,8192,7460
343204,16384,13091
167936,8192,6955
359704,16384,13585
337096,16384,12662
384620,16384,14683
78092,4096,3571
75808,4096,3443
358116,16384,13497
133008,8192,5586
286776,16384,10955
170476,8192,7033
288668,16384,11058
19444,1024,1128
132320,8192,5556
361488,16384,13637
141792,8192,6025
171788,8192,7118
114256,8192,4741
337852,16384,12787
174952,8192,7259
290280,16384,11145
375712,16384,14243
167360,8192,6923
176600,8192,7398
38164,2048,2004
290572,16384,11170
362924,16384,13749
288300,16384,11020
373392,16384,14111
176052,8192,7356
365380,16384,13841
175868,8192,7357
132980,8192,5596
85364,4096,3949
103920,8192,4203
155516,8192,6419
174564,8192,7320
77092,4096,3533
59696,4096,2760
85560,4096,3982
342920,16384,13025
366808,16384,13925
132668,8192,5563
337244,16384,12695
338900,16384,12832
343356,16384,13084
163692,8192,6734
165772,8192,6815
151480,8192,6185
242304,16384,9102
162596,8192,6653
351576,16384,13106
80520,4096,3729
172692,8192,7189
173368,8192,7241
148324,8192,6088
276180,16384,10374
163032,8192,6634
77860,4096,3569
367168,16384,13967
367012,16384,13959
339184,16384,12859
287876,16384,11025
176584,8192,7409
304180,16384,11715
148144,8192,6056
284540,16384,10779
82320,4096,3871
269820,16384,10190
319016,16384,11866
167500,8192,6982
130536,8192,5461
40020,2048,2077
333588,16384,12541
344684,16384,13145
364552,16384,13752
82508,4096,3834
166076,8192,6908
282556,16384,10883
27908,2048,1468
384948,16384,14777
341020,16384,12918
346592,16384,13228
384960,16384,14736
172316,8192,7238
367040,16384,13984
132652,8192,5579
172912,8192,7187
342016,16384,12958
333564,16384,12554
339836,16384,12889
176604,8192,7413
270436,16384,10264
82704,4096,3838
164380,8192,6776
333848,16384,12532
132248,8192,5538
247596,16384,9418
176780,8192,7442
175040,8192,7276
132560,8192,5552
175548,8192,7355
128300,8192,5338
71416,4096,3258
80028,4096,3687
155992,8192,6417
366712,16384,13917
162884,8192,6667
156712,8192,6463
146708,8192,6004
342624,16384,13010
384764,16384,14670
277404,16384,10466
148224,8192,6064
129116,8192,5377
176468,8192,7380
381348,16384,14549
173304,8192,7230
153008,8192,6279
357912,16384,13440
136676,8192,5795
177056,8192,7430
280168,16384,10660
338752,16384,12791
342488,16384,13023
157384,8192,6572
60280,4096,2781
80320,4096,3707
134124,8192,5627
177340,8192,7470
353844,16384,13496
266636,16384,10035
153232,8192,6303
362440,16384,13682
259988,16384,9716
367424,16384,13950
289072,16384,11103
171684,8192,7108
270388,16384,10235
175488,8192,7334
330784,16384,12471
366540,16384,13940
175620,8192,7359
276392,16384,10405
37520,2048,1941
347508,16384,13118
331596,16384,12370
306100,16384,11875
73296,4096,3395
318492,16384,11873
323560,16384,12138
291452,16384,11225
132212,8192,5541
366972,16384,13918
329912,16384,12403
80340,4096,3727
76620,4096,3539
163256,8192,6684
290308,16384,11140
285536,16384,10844
177516,8192,7459
175284,8192,7304
101896,8192,4067
136936,8192,5817
171644,8192,7123
269808,16384,10232
245012,16384,9201
125732,8192,5258
337136,16384,12731
384788,16384,14735
280660,16384,10624
132132,8192,5513
171780,8192,7135
342876,16384,13030
352432,16384,13147
341416,16384,12965
80364,4096,3712
366968,16384,13967
329704,16384,12457
156028,8192,6416
342932,16384,13033
77576,4096,3557
78604,4096,3614
290352,16384,11147
358424,16384,13642
165448,8192,6925
314272,16384,11687
339184,16384,12815
362020,16384,13672
362732,16384,13746
172168,8192,7118
176676,8192,7416
154596,8192,6324
284952,16384,10864
362808,16384,13694
373336,16384,14197
361088,16384,13583
