episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
400000,7848.5,257822.0,470880,505200,99.6500,99.0500,97.2500,91.9000,64.8000,0.0000,211119.16,417.82
402000,7887.0,254856.0,522532,505237,99.8500,99.5000,97.1500,91.6500,63.5500,0.0500,211740.96,414.28
404000,7925.3,256223.2,508824,505294,99.7500,99.2500,96.3500,91.1000,65.8000,0.1000,211671.87,410.67
406000,7964.7,260156.8,386696,505314,99.8500,99.4000,97.4000,91.9000,65.8500,0.0000,211001.80,415.19
408000,8003.8,257971.6,507276,505333,99.7000,99.0000,97.2000,91.8000,66.0000,0.0500,211557.63,413.51
410000,8043.6,260236.4,572216,505330,99.6000,99.2500,97.1500,92.2500,66.2500,0.1000,211299.90,412.42
412000,8082.8,256746.2,473312,505336,99.9000,99.1000,97.0000,92.2500,65.0000,0.0500,211795.68,413.36
414000,8123.5,257931.8,407332,505256,99.7000,98.9500,96.8500,91.8000,64.9500,0.0000,211416.42,412.58
416000,8164.3,264466.6,575760,505229,99.7000,99.2000,97.4500,92.2500,68.0000,0.1000,210870.66,415.80
418000,8203.6,258764.5,387460,505242,99.6000,98.8500,97.0000,91.6500,65.3500,0.0000,211338.17,412.64
420000,8243.1,259845.8,465396,505258,99.9000,99.1500,96.6000,90.8000,66.0500,0.0500,210837.24,415.43
422000,8284.0,263352.8,488428,505214,99.7500,99.2000,97.9000,92.3500,67.7000,0.0500,211013.11,413.23
424000,8324.7,255923.4,387032,505121,99.7000,99.1000,97.0000,90.9000,64.2500,0.0000,211722.99,413.11
426000,8366.0,255918.4,413840,504990,99.8500,99.0000,96.3500,91.1500,64.4500,0.0000,211562.01,415.84
428000,8405.5,256446.1,577428,504977,99.7000,99.0500,96.7000,91.3000,64.2000,0.0500,211731.99,413.46
430000,8444.0,254343.2,503760,505003,99.6500,99.1500,97.2000,90.9000,64.0500,0.0500,211904.56,416.11
432000,8483.0,256138.1,389632,505012,99.6000,98.8500,97.3000,91.5500,64.3000,0.0000,211726.98,414.69
434000,8522.7,258489.1,487332,505000,99.7500,98.9000,97.1500,92.1500,65.6000,0.0500,211847.33,413.01
436000,8563.9,259301.9,486804,504911,99.9000,99.2000,97.1500,92.5000,65.8500,0.1000,211564.08,414.86
438000,8603.2,251649.8,553008,504870,99.8000,98.4500,96.2000,89.7000,63.6000,0.1000,212225.11,411.96
440000,8641.7,257073.7,387068,504915,99.8500,99.4500,97.6500,91.6500,65.1500,0.0000,211955.63,414.20
442000,8680.4,256628.4,556712,504950,99.8000,99.1000,96.7000,91.4000,64.6000,0.0500,211550.97,419.26
444000,8719.3,257082.3,485412,504975,99.8000,99.2000,97.8500,91.7500,64.9500,0.0500,212087.47,413.19
446000,8758.0,255666.4,386588,505001,99.6500,98.7500,96.7000,91.4500,65.0000,0.0000,212258.99,411.91
448000,8797.4,256538.5,528008,504990,99.8500,99.0500,97.1000,91.7000,64.4500,0.0500,211897.96,414.53
450000,8837.9,255783.3,531556,504915,99.5500,99.0000,96.5000,89.9500,64.7500,0.0500,211747.25,412.74
452000,8877.4,252801.3,387264,504872,99.7000,99.1000,96.6500,90.7000,62.9000,0.0000,212418.78,413.57
454000,8918.6,258760.6,530900,504782,99.7000,99.3000,97.9000,92.1500,65.3000,0.0500,211656.90,412.56
456000,8958.2,257478.7,388112,504766,99.7500,99.2000,96.8500,91.1500,65.8500,0.0000,211722.88,416.66
458000,8999.1,257364.8,552536,504683,99.7500,99.4000,98.3000,91.9000,64.5000,0.0500,211928.49,414.29
460000,9040.1,258952.3,387104,504605,99.9500,99.1500,97.5500,91.8000,65.8500,0.0000,211723.14,414.74
462000,9081.0,257969.3,469700,504528,99.8000,99.5000,96.7500,91.7000,65.4500,0.1000,211767.06,414.14
464000,9121.5,257603.1,520916,504469,99.7500,98.8500,96.9500,91.7500,65.1000,0.1000,211856.15,411.26
466000,9162.3,256831.6,549788,504384,99.8000,99.1000,96.8500,91.6500,64.6000,0.0500,212016.40,413.47
468000,9203.7,260783.8,387196,504307,99.7500,99.0000,97.0500,92.1500,66.8000,0.0000,211497.08,415.75
