episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
320000,1084.1,97200.4,290524,902285,99.3500,95.3000,80.6000,37.5000,0.8500,0.0000,43681.05,263.68
322000,1093.5,98100.6,294392,902434,99.6000,96.0000,80.0000,38.0500,0.7500,0.0000,43859.04,265.53
324000,1102.8,95907.9,282892,902497,99.7000,94.7000,78.8000,36.7000,0.7500,0.0000,44097.28,265.54
326000,1112.4,98104.9,285264,902440,99.3500,95.4500,81.3000,37.6500,0.9500,0.0000,44345.98,265.35
328000,1121.8,96555.3,287180,902477,99.5000,94.7000,79.4000,35.9500,0.9500,0.0000,44505.31,266.04
330000,1131.1,97595.9,290220,902588,99.7500,95.9000,79.9500,37.4500,1.2500,0.0000,44712.20,265.85
332000,1140.6,96811.4,284212,902570,99.7000,96.2000,81.1000,36.5000,0.7500,0.0000,44968.26,267.09
334000,1150.2,98953.2,291544,902584,99.6000,95.7500,81.6500,37.8500,1.1500,0.0000,45069.36,267.73
336000,1159.9,99713.1,286260,902632,99.5500,95.8500,81.5500,39.0500,0.8500,0.0000,45234.18,267.41
338000,1169.6,100120.6,290656,902630,99.7000,95.2500,81.7000,39.9500,0.9500,0.0000,45465.73,268.22
340000,1179.1,100372.6,313112,902790,99.7000,97.3000,81.8500,39.6500,0.6500,0.0000,45676.03,267.89
342000,1188.7,99757.4,294172,902875,99.7000,96.2500,80.5500,39.2000,1.0500,0.0000,45828.04,270.65
344000,1198.3,98866.6,285924,902897,99.5500,96.2500,80.2500,38.8000,1.2000,0.0000,46166.87,270.01
346000,1207.7,99241.8,323764,903066,99.7000,96.4000,80.4000,39.4000,1.3000,0.0000,46243.69,270.09
348000,1217.0,100711.2,290124,903455,99.6500,95.7000,81.1000,39.2500,1.4500,0.0000,46386.83,270.76
350000,1226.3,99107.3,291352,903628,99.7000,96.0500,81.0500,38.6000,1.1500,0.0000,46700.75,272.11
