episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
1280000,14538.6,169114.7,419880,450597,99.8000,98.9500,93.0500,70.0000,29.0500,0.0000,109608.22,343.48,0,0,0
1282000,14568.7,168204.7,384920,450602,99.9500,98.8000,93.6000,69.8000,28.5000,0.0000,109824.13,341.93,0,0,0
1284000,14599.5,172805.1,386504,450613,99.9500,99.0500,94.0500,72.7500,30.0500,0.0000,109783.45,342.89,0,0,0
1286000,14629.7,168243.1,386752,450616,99.9000,99.0500,93.5500,69.7000,28.2500,0.0000,110092.34,341.42,0,0,0
1288000,14660.4,169649.5,385420,450610,99.8500,98.8000,93.9500,68.8500,30.4000,0.0000,110001.87,342.82,0,0,0
1290000,14690.3,168159.9,387012,450622,99.8500,98.4500,93.7000,69.2500,28.4500,0.0000,110359.65,341.71,0,0,0
1292000,14721.0,171517.9,385420,450627,99.8000,99.0000,94.8500,70.5000,29.5500,0.0000,110375.35,340.41,0,0,0
1294000,14751.0,165723.1,385704,450627,99.8500,98.8000,93.3500,69.0000,27.9500,0.0000,110711.23,341.97,0,0,0
1296000,14781.8,170776.3,386036,450625,99.9500,98.5500,93.4500,70.8500,29.4500,0.0000,110209.23,342.97,0,0,0
1298000,14811.5,168450.1,383436,450644,99.7000,98.4000,93.6500,69.7000,28.4000,0.0000,110666.70,341.99,0,0,0
1300000,14841.8,168476.6,386356,450647,99.8500,98.5000,93.7000,69.6000,28.4000,0.0000,110690.98,341.12,0,0,0
1302000,14871.2,166946.0,387124,450668,99.9000,98.7500,93.7500,68.8000,27.4500,0.0000,111199.18,338.32,0,0,0
1304000,14900.8,166737.8,387024,450686,99.7500,98.5000,93.1000,69.4500,27.3500,0.0000,111111.72,343.15,0,0,0
1306000,14931.2,172607.7,387160,450702,99.8500,98.9500,93.7500,70.1500,30.5000,0.0000,110534.37,344.36,0,0,0
1308000,14961.5,166493.3,387300,450697,99.8500,98.6000,92.6000,68.8500,27.7500,0.0000,111246.12,341.48,0,0,0
1310000,14991.6,171320.2,387056,450716,99.9500,99.1500,94.4000,71.8000,29.5500,0.0000,111204.29,343.12,0,0,0
1312000,15021.9,169462.3,386816,450722,100.0000,98.9500,93.9000,68.5000,29.1500,0.0000,111230.99,342.01,0,0,0
1314000,15051.7,170097.4,383256,450747,99.8500,98.6000,92.6500,70.5500,29.0000,0.0000,111455.50,340.55,0,0,0
1316000,15081.5,167506.6,387268,450759,99.7000,98.3500,93.7500,68.6000,28.2500,0.0000,111715.68,342.80,0,0,0
1318000,15112.2,169430.8,387004,450756,99.9000,98.5000,93.6500,69.2000,29.2500,0.0000,111697.79,341.96,0,0,0
1320000,15142.3,169877.4,387208,450769,99.9000,98.4500,92.7500,69.3000,29.9000,0.0000,111579.14,342.90,0,0,0
1322000,15172.0,171949.6,384740,450803,99.8500,98.9000,94.5500,70.7000,30.4000,0.0000,111731.23,344.42,0,0,0
1324000,15201.3,168588.6,386600,450837,99.9500,98.8000,94.0500,69.5500,28.2000,0.0000,112054.94,343.84,0,0,0
1326000,15231.3,167763.7,387088,450842,99.9000,98.9500,93.6500,69.4500,28.5000,0.0000,112248.84,343.68,0,0,0
1328000,15262.4,169983.2,385528,450827,99.9000,98.8500,93.3500,70.5500,29.4000,0.0000,111951.21,345.72,0,0,0
1330000,15292.3,170356.7,387196,450849,99.8500,98.7500,94.4500,69.9500,29.9000,0.0000,112088.36,343.51,0,0,0
1332000,15321.3,167803.1,381268,450886,99.8000,98.5000,93.6500,69.2000,28.4000,0.0000,112219.98,345.13,0,0,0
1334000,15351.0,169844.5,385564,450909,99.9000,98.8000,93.3500,70.3000,29.3500,0.0000,112318.05,343.96,0,0,0
1336000,15380.3,168874.4,387124,450942,100.0000,98.9500,94.1500,69.6500,28.8500,0.0000,112418.22,345.02,0,0,0
1338000,15409.8,170119.6,387136,450975,99.7500,98.6500,93.2000,69.0000,30.0000,0.0000,112365.95,343.93,0,0,0
1340000,15439.4,168360.0,387300,450996,99.8000,98.6000,93.6500,70.6000,27.7000,0.0000,112726.69,341.66,0,0,0
1342000,15469.6,170086.0,385580,451008,99.7000,98.4000,93.4500,70.3500,29.3000,0.0000,112606.04,345.19,0,0,0
1344000,15500.7,173393.6,387028,451009,99.8000,98.8000,94.2500,71.1500,29.9000,0.0000,112719.44,343.08,0,0,0
1346000,15531.0,172881.9,418396,451029,99.8500,98.8500,93.9500,70.4500,30.3000,0.0000,112619.63,346.14,0,0,0
1348000,15561.3,171343.7,387484,451045,99.9000,98.7500,93.9500,70.7500,29.6000,0.0000,112880.24,345.72,0,0,0
1350000,15591.2,169528.8,380668,451060,99.9000,99.0500,93.1500,69.9000,29.0000,0.0000,113261.09,342.34,0,0,0
1352000,15621.0,170650.9,386972,451086,99.7500,99.0000,94.4000,69.7000,29.7000,0.0000,113259.16,344.56,0,0,0
1354000,15650.6,170242.1,387148,451114,99.8500,98.9000,93.0000,70.4000,29.0500,0.0000,113174.93,345.81,0,0,0
1356000,15681.8,171738.0,386424,451104,99.8500,98.8500,93.9000,69.8500,30.3000,0.0000,113285.73,342.48,0,0,0
1358000,15712.9,172282.5,386992,451099,99.9000,98.4500,94.1500,70.7500,30.2500,0.0000,113173.05,343.85,0,0,0
1360000,15742.8,167301.1,386412,451107,99.9000,98.8500,93.1500,68.3500,28.2000,0.0000,113572.53,343.44,0,0,0
1362000,15773.0,172198.4,388844,451128,99.9000,98.6500,94.2500,72.2500,29.5000,0.0000,113770.37,342.02,0,0,0
1364000,15803.8,172810.3,387068,451134,99.7500,98.5500,93.2000,70.8500,30.8000,0.0000,113454.04,345.96,0,0,0
1366000,15833.9,173805.1,387364,451163,99.8500,99.2000,94.6500,71.3500,30.6500,0.0000,113612.22,344.42,0,0,0
1368000,15864.3,171467.4,386524,451177,99.9000,99.0000,93.7000,69.8000,29.9500,0.0000,113830.53,345.45,0,0,0
1370000,15894.5,175975.3,388244,451213,99.8500,98.8000,94.9500,72.4000,32.0000,0.0000,113886.22,344.68,0,0,0
1372000,15925.0,172694.8,387092,451226,99.8500,98.8500,93.6000,70.4000,30.2000,0.0000,114008.02,344.78,0,0,0
1374000,15955.3,170339.7,387300,451235,99.7500,98.6000,93.7000,69.1500,29.9500,0.0000,114118.87,345.33,0,0,0
1376000,15986.4,172008.2,387040,451231,99.8000,98.9500,94.1000,71.0500,29.5000,0.0000,114234.17,344.24,0,0,0
1378000,16016.6,170530.1,387012,451243,99.9500,99.1500,94.3000,71.1000,28.4500,0.0000,114715.70,343.46,0,0,0
1380000,16047.1,170475.7,387016,451247,99.9000,98.9500,94.4000,68.6000,30.1500,0.0000,114692.17,343.60,0,0,0
1382000,16078.6,173787.6,386784,451240,99.9000,99.0500,94.8000,71.3000,30.7000,0.0000,114470.85,343.73,0,0,0
1384000,16110.4,176412.9,387040,451234,99.8500,98.8000,94.9000,72.1500,31.6000,0.0000,114526.46,343.16,0,0,0
1386000,16140.3,171282.3,382836,451259,99.9000,98.9500,93.5000,69.4500,30.2500,0.0000,114901.03,342.87,0,0,0
1388000,16171.4,173761.5,384468,451258,99.8500,98.8500,94.1500,70.4000,31.5000,0.0000,114547.64,346.13,0,0,0
1390000,16202.8,175378.6,387228,451257,99.8000,98.7000,94.0000,71.4500,32.1500,0.0000,114505.02,345.18,0,0,0
1392000,16234.1,174198.0,386308,451255,99.7500,98.6000,93.7500,72.0000,30.7500,0.0000,114962.80,344.82,0,0,0
1394000,16265.6,173071.8,387172,451243,99.8500,98.8500,94.2000,70.4500,30.4000,0.0000,114959.82,347.36,0,0,0
1396000,16296.2,173491.4,468416,451257,99.8500,98.6000,93.6500,71.5500,30.9500,0.0500,114979.09,347.38,0,0,0
1398000,16327.4,172761.0,386848,451250,99.9500,98.8500,93.7000,69.5500,30.6000,0.0000,115166.89,345.02,0,0,0
1400000,16358.1,175139.5,386556,451268,99.6500,98.6500,93.5500,71.7000,32.2000,0.0000,115155.90,347.13,0,0,0
1402000,16389.5,174278.9,386608,451262,99.9000,99.2500,94.2000,70.8000,31.7500,0.0000,115196.88,348.03,0,0,0
1404000,16420.9,171875.0,386884,451248,99.7500,98.5000,93.2500,70.2000,30.5500,0.0000,115646.11,343.97,0,0,0
1406000,16452.8,176347.0,386548,451237,99.8500,98.9500,94.3500,71.4000,31.5500,0.0000,115499.00,345.27,0,0,0
1408000,16484.5,175479.3,386900,451230,99.7500,99.0500,95.0000,70.9500,31.7500,0.0000,115681.68,343.58,0,0,0
1410000,16515.8,174851.3,386408,451231,99.8000,98.9500,94.0500,71.7500,31.2500,0.0000,115781.84,345.57,0,0,0
1412000,16546.1,174430.0,388816,451259,99.8000,98.4000,94.3500,72.1000,31.2500,0.0000,115915.77,346.49,0,0,0
1414000,16576.6,176246.4,386984,451285,99.8500,99.0500,94.2000,72.2000,31.2000,0.0000,115732.26,344.44,0,0,0
1416000,16606.2,172314.1,386704,451321,99.8000,99.0000,93.8500,70.3500,30.0000,0.0000,116098.44,344.43,0,0,0
1418000,16635.9,173462.8,387112,451361,99.9000,98.7500,93.6000,72.2000,30.4000,0.0000,116228.90,343.79,0,0,0
1420000,16666.8,176157.8,387172,451375,99.7000,98.7000,93.7500,71.5500,32.1000,0.0000,115957.35,344.92,0,0,0
1422000,16697.0,176110.5,386068,451410,99.8500,98.7000,94.0500,71.3500,32.4000,0.0000,116071.36,347.37,0,0,0
1424000,16727.0,175425.7,387240,451448,99.8500,98.9000,94.0000,70.2000,32.0500,0.0000,116381.71,342.04,0,0,0
1426000,16757.3,177087.9,428912,451487,99.9500,99.1000,94.3500,73.0500,31.4000,0.0000,116349.27,346.47,0,0,0
1428000,16786.9,173034.8,419112,451525,100.0000,99.4000,94.7500,70.4500,30.0000,0.0000,116568.53,346.72,0,0,0
1430000,16818.9,177058.5,386872,451515,99.9000,98.5500,94.0000,72.0000,32.0500,0.0000,116385.94,347.55,0,0,0
1432000,16850.6,174444.7,385360,451504,99.8500,98.8500,94.0500,71.5500,30.2000,0.0000,116672.31,346.67,0,0,0
1434000,16881.7,174354.9,433432,451506,99.9000,98.8000,94.7000,71.5500,30.6500,0.0000,116887.57,344.06,0,0,0
1436000,16911.8,174775.4,419552,451538,99.9500,98.7000,94.5500,71.3000,31.6500,0.0000,117052.64,345.40,0,0,0
1438000,16943.3,174622.4,386604,451532,99.8500,98.8000,94.3000,71.3500,30.9000,0.0000,117207.56,345.32,0,0,0
1440000,16974.1,170477.2,386920,451527,99.9000,98.6000,93.5500,70.5500,28.6000,0.0000,117462.50,344.08,0,0,0
1442000,17004.0,174121.1,385388,451562,99.9000,98.8000,94.3000,71.5000,30.6500,0.0000,117225.67,346.66,0,0,0
1444000,17035.4,177681.6,387248,451569,99.9500,99.1000,94.2500,72.2000,32.3000,0.0000,117117.83,347.03,0,0,0
1446000,17065.9,175379.7,387400,451593,100.0000,98.6000,93.2000,72.0500,31.7000,0.0000,117366.46,347.57,0,0,0
1448000,17096.4,174034.2,387276,451613,99.8500,98.6000,93.9000,69.9000,30.4500,0.0000,117531.74,347.60,0,0,0
1450000,17127.7,171687.7,386724,451598,99.8500,98.6500,93.9000,69.4000,29.7500,0.0000,117600.85,348.92,0,0,0
1452000,17159.3,173224.6,386964,451585,99.8000,98.6500,93.4000,69.2000,30.8500,0.0000,117676.73,346.13,0,0,0
1454000,17190.8,175443.3,504536,451581,99.8000,98.7500,94.6500,70.4500,31.4000,0.0500,117576.31,348.15,0,0,0
1456000,17221.9,176279.9,390828,451591,99.9000,99.0000,94.2000,71.4500,32.4000,0.0000,117813.78,345.11,0,0,0
1458000,17252.9,178458.5,387452,451615,99.7000,98.9500,94.8500,71.0500,32.8000,0.0000,117715.81,346.73,0,0,0
1460000,17285.0,174194.0,389620,451591,99.9000,98.6500,93.7000,70.1000,31.4500,0.0000,118135.56,345.99,0,0,0
1462000,17315.4,170371.4,387156,451597,99.8000,98.8000,94.3500,69.8500,29.5500,0.0000,118423.18,348.21,0,0,0
1464000,17345.3,174084.1,386872,451630,99.8500,98.8500,94.2000,70.8000,31.4500,0.0000,118323.11,350.01,0,0,0
1466000,17376.3,174135.6,386224,451634,99.9000,98.7500,93.9500,70.8500,31.5000,0.0000,118287.50,350.73,0,0,0
1468000,17408.0,176589.2,387064,451630,99.6500,98.7000,94.5000,71.0500,31.9000,0.0000,118358.65,348.92,0,0,0
1470000,17440.1,178886.5,387244,451626,99.7500,98.6000,94.2000,71.7500,32.5500,0.0000,118123.33,348.66,0,0,0
1472000,17470.2,176189.4,386956,451661,99.9500,99.1500,93.4500,71.7000,32.7000,0.0000,118311.05,349.84,0,0,0
1474000,17501.7,176313.5,391800,451663,99.9500,99.0000,95.4000,71.6500,31.0000,0.0000,118608.42,346.85,0,0,0
1476000,17534.2,177084.6,386596,451641,99.8500,98.9500,94.8500,72.3000,32.0500,0.0000,118927.72,347.50,0,0,0
1478000,17566.0,175440.7,389360,451630,99.8000,98.8500,93.7500,71.2000,31.2500,0.0000,118918.09,349.23,0,0,0
1480000,17597.9,176506.4,420588,451620,99.9000,99.0500,93.7000,71.8500,31.9500,0.0000,118822.20,347.38,0,0,0
1482000,17629.6,175450.0,388440,451614,99.9000,98.9000,93.8000,70.2500,31.9500,0.0000,119117.29,347.99,0,0,0
1484000,17661.3,176624.5,493092,451609,99.9500,98.8000,94.4500,71.6500,31.9500,0.0500,119004.25,350.03,0,0,0
1486000,17693.0,176347.6,534700,451604,100.0000,99.0500,94.6000,73.0000,31.1000,0.1000,119340.72,347.91,0,0,0
1488000,17724.3,177604.2,386672,451616,99.8500,98.6000,93.8000,72.3500,32.3000,0.0000,119336.24,346.23,0,0,0
1490000,17755.1,178896.4,409812,451646,99.9000,99.4000,95.9000,71.8500,33.0500,0.0000,119159.25,348.23,0,0,0
1492000,17785.1,175487.8,386624,451679,99.8500,98.8500,94.2500,69.4000,32.0000,0.0000,119582.37,345.44,0,0,0
1494000,17816.3,175503.3,385484,451686,99.9000,98.5000,94.4000,71.7500,30.9000,0.0000,119328.68,349.77,0,0,0
1496000,17847.1,176155.1,386856,451704,99.9000,98.9500,95.6000,72.4000,31.3500,0.0000,119779.31,349.26,0,0,0
1498000,17879.1,177620.9,408364,451696,99.9000,99.1000,94.8000,70.3500,33.5000,0.0000,119674.34,348.74,0,0,0
1500000,17911.4,180220.3,387144,451692,99.7500,98.9000,93.8000,71.5500,33.3500,0.0000,119259.71,348.81,0,0,0
1502000,17943.8,179267.6,386544,451681,99.9000,98.9500,94.7000,73.3500,32.5000,0.0000,119582.22,348.71,0,0,0
1504000,17975.9,175673.0,386824,451665,99.8000,98.6000,94.4500,70.9500,31.5500,0.0000,119704.89,350.61,0,0,0
1506000,18008.4,178557.0,387112,451649,99.8000,98.7500,94.1000,70.9500,33.5500,0.0000,120001.79,345.23,0,0,0
1508000,18040.4,176817.9,386924,451639,99.8000,98.8000,93.9000,72.6500,31.6500,0.0000,120164.01,351.06,0,0,0
1510000,18072.5,177457.7,387268,451629,99.8500,99.2000,94.8500,70.9000,32.3000,0.0000,120159.69,349.97,0,0,0
1512000,18105.3,181914.3,388988,451619,100.0000,98.9500,94.6500,73.7500,34.5000,0.0000,119994.56,348.67,0,0,0
1514000,18137.0,176972.4,387028,451616,99.9500,99.0000,94.2000,69.5000,33.0000,0.0000,120056.52,351.29,0,0,0
1516000,18169.2,177624.3,387048,451604,99.8500,99.2000,94.2500,70.5500,32.6500,0.0000,120502.18,348.31,0,0,0
1518000,18201.9,181434.3,386808,451596,100.0000,99.0000,95.0000,72.2000,34.5500,0.0000,120130.60,353.86,0,0,0
1520000,18232.2,177019.7,387216,451628,99.7500,99.0500,95.0500,72.8000,31.5500,0.0000,120421.42,352.85,0,0,0
1522000,18264.2,178486.6,388520,451625,100.0000,98.9500,94.9000,72.9000,31.9000,0.0000,120740.76,349.17,0,0,0
1524000,18296.0,174448.4,386624,451613,99.9000,98.8000,93.8500,71.0500,30.7000,0.0000,121008.81,347.42,0,0,0
1526000,18328.5,178991.4,386780,451599,99.8500,98.9000,94.2500,72.0500,32.7500,0.0000,120698.91,349.02,0,0,0
1528000,18361.2,180557.7,387016,451585,99.9000,98.6500,94.2500,71.3500,34.3000,0.0000,120911.60,347.94,0,0,0
1530000,18393.6,180543.3,391644,451581,99.8500,98.8000,94.0500,72.7500,33.4500,0.0000,121094.63,347.65,0,0,0
1532000,18425.0,175337.2,388724,451581,99.9000,98.8000,94.5500,70.0500,31.2500,0.0000,121161.63,352.07,0,0,0
1534000,18457.6,179050.1,391604,451565,99.8000,98.7000,94.3000,72.4500,32.7000,0.0000,121044.29,352.05,0,0,0
1536000,18488.7,178990.4,387140,451587,99.9000,99.1500,94.0500,72.2500,32.3000,0.0000,121137.72,351.05,0,0,0
1538000,18519.9,180158.5,387568,451609,99.8500,99.1500,94.2000,72.1000,33.8500,0.0000,121304.29,349.51,0,0,0
1540000,18550.8,180646.5,386932,451639,99.8500,98.7500,93.7500,72.9000,33.4500,0.0000,120897.98,354.13,0,0,0
1542000,18581.6,179802.6,409916,451670,99.8000,98.6000,94.3000,72.4000,33.0000,0.0000,121468.64,349.09,0,0,0
1544000,18613.1,181438.8,387180,451692,100.0000,99.0500,94.4000,73.2500,33.5500,0.0000,121549.13,349.05,0,0,0
1546000,18643.5,177118.0,531380,451721,99.7500,98.7000,93.4500,70.1500,32.3500,0.0500,121521.41,351.01,0,0,0
1548000,18675.9,179335.2,387460,451712,99.9000,99.0500,93.8000,70.2500,33.8000,0.0000,121838.27,348.40,0,0,0
1550000,18707.7,176887.2,386824,451706,99.8500,99.0000,93.8500,70.9000,31.8500,0.0000,121818.71,350.18,0,0,0
1552000,18740.5,181846.9,387136,451697,99.8000,98.7500,94.7500,73.0000,33.4500,0.0000,121750.47,348.97,0,0,0
1554000,18771.8,179439.3,388364,451716,99.9500,99.4500,95.1000,70.9500,32.6000,0.0000,121745.82,350.61,0,0,0
1556000,18803.3,179940.7,388800,451729,99.8000,98.6500,94.7000,72.3500,33.7500,0.0000,122082.84,350.25,0,0,0
1558000,18835.3,185198.5,387456,451751,99.8500,99.2000,95.6000,73.6000,34.8000,0.0000,121633.22,353.02,0,0,0
1560000,18867.4,180099.1,387148,451752,99.9500,99.0000,94.4000,71.3500,33.8500,0.0000,121929.87,354.07,0,0,0
1562000,18898.4,180465.6,387208,451779,99.9500,98.7000,94.8000,73.2000,33.9500,0.0000,122184.68,351.83,0,0,0
1564000,18929.4,181451.6,386948,451810,99.9000,99.0000,94.3500,72.3500,34.0500,0.0000,122060.15,354.62,0,0,0
1566000,18960.0,180551.1,387304,451847,100.0000,99.3000,95.0500,72.5500,33.5500,0.0000,122565.24,350.63,0,0,0
1568000,18991.4,180732.3,392320,451866,99.8000,99.2000,94.7500,72.4000,34.0000,0.0000,122333.69,353.10,0,0,0
1570000,19023.0,178380.9,387476,451871,99.9500,99.1500,95.1500,71.7500,32.5000,0.0000,122640.63,355.08,0,0,0
1572000,19054.9,178309.1,387004,451869,99.9000,98.8000,94.0000,71.0500,32.4000,0.0000,122785.73,351.67,0,0,0
1574000,19086.5,182005.9,439396,451888,99.7500,98.8000,93.6000,71.7500,34.8500,0.0000,122600.25,352.94,0,0,0
1576000,19118.8,182021.6,387248,451891,99.9500,98.9500,94.6000,72.6500,34.7000,0.0000,122904.51,350.07,0,0,0
1578000,19151.4,183843.9,387104,451892,99.8500,98.8500,94.5000,73.6500,34.6000,0.0000,122793.64,351.53,0,0,0
1580000,19183.0,180802.6,387252,451905,99.9000,99.1000,93.5500,72.2000,33.8000,0.0000,122976.99,352.16,0,0,0
1582000,19213.8,180312.9,387240,451937,100.0000,99.2500,95.2500,72.3500,33.4500,0.0000,123101.22,354.76,0,0,0
1584000,19244.7,179884.3,386756,451963,99.6500,98.8000,94.7500,72.5000,33.1500,0.0000,123527.82,351.42,0,0,0
1586000,19276.3,185582.2,387296,451995,100.0000,99.2000,95.3000,74.9000,35.2500,0.0000,122871.39,352.74,0,0,0
1588000,19307.5,181997.0,387060,452023,99.9000,99.1500,95.6000,72.9000,33.9500,0.0000,123414.18,351.17,0,0,0
1590000,19338.6,182586.4,387600,452056,99.9000,98.8500,93.4500,72.8500,34.6500,0.0000,123240.53,354.55,0,0,0
1592000,19371.0,184841.1,387128,452066,100.0000,99.2000,95.3000,73.3000,35.3500,0.0000,123341.57,353.02,0,0,0
1594000,19403.8,183357.7,469716,452061,99.8500,99.2500,94.9000,73.5500,34.9000,0.0500,123757.75,350.48,0,0,0
1596000,19436.4,183550.6,530980,452061,99.8000,98.4500,95.3000,73.8500,34.6000,0.0500,123458.93,353.08,0,0,0
1598000,19468.0,184821.4,438800,452090,99.9500,99.2500,95.5000,73.3500,35.0000,0.0000,123753.59,352.11,0,0,0
1600000,19499.9,182389.1,387376,452102,99.9000,98.7000,94.8000,73.7500,33.9500,0.0000,123865.21,350.06,0,0,0
1602000,19532.8,184510.8,386960,452098,99.7000,98.6000,94.4500,73.6000,35.8000,0.0000,123949.69,353.55,0,0,0
1604000,19566.0,182622.0,386888,452084,99.8500,99.0500,95.3000,72.6500,33.7000,0.0000,124012.24,352.95,0,0,0
1606000,19599.0,183738.6,499708,452076,99.8000,98.6000,94.8000,72.9000,34.2000,0.0500,124052.49,352.03,0,0,0
1608000,19631.9,183204.5,387236,452068,99.9000,99.1000,95.0000,73.3000,33.7000,0.0000,123854.37,354.50,0,0,0
1610000,19664.3,184538.6,493248,452077,99.8000,98.9000,94.8500,74.1000,34.8000,0.0500,124049.53,357.22,0,0,0
1612000,19700.4,185035.6,387168,452002,99.8500,98.9500,94.3500,72.8500,36.1500,0.0000,124132.67,354.07,0,0,0
1614000,19736.5,184561.4,387172,451925,99.8000,98.8500,94.6500,73.5000,35.8500,0.0000,124207.75,355.60,0,0,0
1616000,19772.2,180942.3,388684,451846,99.7500,98.6000,94.3500,72.5500,33.3500,0.0000,124487.99,356.36,0,0,0
1618000,19808.4,181126.2,386824,451756,99.9500,99.2000,94.5500,73.3000,33.5500,0.0000,124879.61,352.29,0,0,0
1620000,19844.6,182010.0,512072,451671,100.0000,99.0000,94.7000,71.9500,34.1000,0.0500,124673.42,352.31,0,0,0
1622000,19881.0,186059.8,386664,451593,99.9000,99.0500,95.2000,74.7000,36.1000,0.0000,124573.17,355.11,0,0,0
1624000,19917.5,184614.3,390044,451511,99.9000,99.2000,94.7500,72.0500,35.4000,0.0000,124691.55,354.57,0,0,0
1626000,19953.4,182778.9,389020,451435,99.9000,98.9000,93.9000,72.8500,35.3000,0.0000,124984.71,353.61,0,0,0
1628000,19989.7,185001.3,387344,451358,99.8500,98.9000,95.0500,72.8000,35.4500,0.0000,124950.42,354.38,0,0,0
1630000,20026.1,184787.6,513408,451276,99.8000,98.8000,94.9500,73.3500,36.2500,0.0500,124968.75,353.28,0,0,0
1632000,20062.8,184802.3,387128,451191,99.9500,99.2500,94.6500,72.7500,36.2000,0.0000,125157.18,353.41,0,0,0
1634000,20099.1,183266.6,417408,451107,99.9000,98.5500,94.3500,73.4500,34.0000,0.0000,125158.53,354.92,0,0,0
1636000,20136.0,187635.0,439748,451028,99.9000,99.1500,95.0500,74.9000,36.6000,0.0000,124943.62,356.14,0,0,0
1638000,20172.0,183087.8,419616,450952,99.8500,99.1000,94.2500,73.3000,34.8000,0.0000,125194.05,355.98,0,0,0
1640000,20208.4,183101.6,387268,450866,99.8500,98.7000,93.6500,72.0500,34.6500,0.0000,125359.36,357.25,0,0,0
1642000,20245.1,185468.2,387212,450784,99.9000,98.8000,94.9000,72.8000,36.3500,0.0000,125239.96,355.61,0,0,0
1644000,20280.6,178522.3,439716,450705,99.8500,98.8500,94.5000,70.9500,32.3500,0.0000,125886.08,354.88,0,0,0
1646000,20316.9,186552.1,387416,450635,100.0000,99.1000,94.9000,73.4000,36.8500,0.0000,125633.13,355.17,0,0,0
1648000,20353.2,184737.8,387344,450559,99.7500,98.8000,93.9500,72.9000,35.6000,0.0000,125822.98,355.35,0,0,0
1650000,20389.8,187162.3,490592,450488,99.8500,99.2000,95.9000,75.0500,35.4000,0.0500,125846.79,355.42,0,0,0
1652000,20426.6,185960.4,387572,450406,99.8500,99.1000,94.8500,72.8500,36.3000,0.0000,125669.00,355.84,0,0,0
1654000,20463.9,190297.7,387160,450328,99.9000,98.9500,95.2000,75.8500,37.6000,0.0000,125514.74,359.11,0,0,0
1656000,20500.7,185490.4,419648,450247,100.0000,99.2500,95.0500,72.2500,35.6500,0.0000,126030.83,357.51,0,0,0
1658000,20536.8,183100.0,402648,450170,99.9500,98.9500,95.2000,72.0500,34.1500,0.0000,126336.48,354.20,0,0,0
1660000,20573.7,187468.2,397232,450095,99.9500,99.2500,95.8500,73.9500,36.7500,0.0000,126044.73,356.38,0,0,0
1662000,20610.0,183964.3,465832,450019,100.0000,99.0500,95.1500,73.4000,34.4000,0.0500,126360.49,357.13,0,0,0
1664000,20645.8,182427.8,386836,449949,99.9000,98.9500,94.8500,73.2000,33.7000,0.0000,126383.35,358.63,0,0,0
1666000,20682.7,188291.6,387268,449874,99.8000,98.6000,94.0500,73.9500,36.8000,0.0000,125931.58,358.54,0,0,0
1668000,20719.3,184232.4,387160,449794,99.7500,98.7500,94.7000,73.0000,34.6000,0.0000,126710.07,353.42,0,0,0
1670000,20755.9,186847.6,387356,449725,99.9000,98.8500,94.2500,73.5000,35.4000,0.0000,126453.62,355.75,0,0,0
1672000,20792.2,183565.3,387912,449649,99.9500,99.0500,95.6000,72.9000,34.4500,0.0000,126800.56,357.92,0,0,0
1674000,20828.7,183600.0,386804,449566,99.8500,99.1000,93.5000,74.0500,34.9000,0.0000,127038.59,356.36,0,0,0
1676000,20865.3,185850.1,387448,449493,99.9000,98.5000,94.9000,71.7500,35.7000,0.0000,126826.89,353.57,0,0,0
1678000,20902.4,187817.2,386828,449416,100.0000,99.4000,95.2000,73.6000,36.7000,0.0000,126888.96,358.31,0,0,0
1680000,20939.4,187953.5,387080,449340,99.9000,99.5000,96.1000,74.0500,36.9000,0.0000,126977.95,356.29,0,0,0
1682000,20976.4,187491.0,387172,449263,99.9500,99.2000,95.2000,74.3000,35.7000,0.0000,126916.93,356.86,0,0,0
1684000,21013.7,185831.3,386952,449177,99.9000,98.9500,94.5000,73.9500,35.0000,0.0000,127404.48,354.77,0,0,0
1686000,21050.0,184109.5,483492,449104,99.7000,98.2000,94.1500,72.2500,35.9000,0.0500,127177.13,358.44,0,0,0
1688000,21086.7,185848.6,421396,449029,99.8500,98.7500,94.0000,73.2500,34.7500,0.0000,127109.73,358.62,0,0,0
1690000,21123.1,186105.0,405956,448963,99.8000,99.1000,95.0500,74.4000,35.0000,0.0000,127460.76,356.09,0,0,0
1692000,21160.0,188808.5,386288,448895,99.9000,99.0000,94.7500,75.7500,36.4000,0.0000,127536.30,358.38,0,0,0
1694000,21196.1,183478.3,387236,448824,99.9000,98.9500,94.6500,72.5000,34.5500,0.0000,127656.52,356.64,0,0,0
1696000,21232.9,187402.5,387392,448753,99.9500,99.2500,94.2500,74.4500,36.2500,0.0000,127454.35,357.01,0,0,0
1698000,21269.3,185057.6,418964,448684,99.8000,99.0500,94.6500,72.7000,35.3500,0.0000,127680.86,359.02,0,0,0
1700000,21306.2,185943.5,385732,448608,100.0000,99.3000,94.9500,71.9000,36.1500,0.0000,128077.46,355.87,0,0,0
1702000,21342.5,186524.6,388756,448546,99.7500,99.0000,95.0500,71.7000,36.8500,0.0000,128042.29,356.62,0,0,0
1704000,21378.8,187724.0,386892,448486,99.8500,98.7500,94.4000,72.8500,38.1500,0.0000,128110.65,356.12,0,0,0
1706000,21415.7,187469.6,419496,448416,99.8000,98.8500,94.3500,73.6000,36.1500,0.0000,127812.06,357.07,0,0,0
